Age_GICC05+AICC12	d18	dD
101.121000	-37.060	-285.83
101.141000	-37.265	-288.21
101.161000	-37.333	-288.75
101.181000	-37.265	-288.38
101.201000	-37.407	-288.92
101.221000	-37.005	-286.21
101.241000	-37.223	-287.53
101.261000	-37.268	-287.61
101.281000	-37.293	-288.00
101.301000	-37.115	-286.76
101.321000	-37.138	-286.80
101.341000	-37.447	-288.87
101.361000	-38.455	-296.91
101.381000	-37.778	-291.86
101.401000	-37.322	-287.88
101.421000	-37.698	-291.09
101.441000	-37.247	-287.61
101.461000	-37.138	-286.65
101.481000	-37.442	-289.30
101.501000	-36.806	-284.88
101.521000	-37.055	-286.49
101.541000	-37.295	-288.06
101.561000	-37.452	-289.51
101.581000	-37.477	-289.65
101.601000	-37.809	-292.02
101.621000	-37.628	-290.25
101.641000	-37.253	-287.10
101.661000	-37.077	-285.64
101.681000	-36.888	-284.38
101.701000	-37.238	-287.20
101.721000	-37.959	-292.98
101.741000	-37.869	-292.56
101.761000	-37.552	-289.97
101.781000	-37.380	-288.33
101.801000	-37.631	-290.69
101.821000	-37.163	-287.11
101.841000	-37.377	-288.45
101.861000	-37.494	-289.53
101.881000	-38.603	-297.34
101.901000	-39.420	-303.35
101.921000	-39.420	-303.24
101.941000	-40.036	-308.27
101.961000	-40.158	-309.05
101.981000	-39.808	-305.67
102.001000	-39.492	-303.48
102.021000	-39.712	-305.33
102.041000	-39.273	-302.10
102.061000	-39.985	-307.97
102.081000	-38.433	-296.73
102.101000	-37.361	-288.91
102.121000	-39.394	-303.95
102.141000	-39.889	-307.64
102.161000	-39.165	-302.58
102.181000	-38.997	-301.23
102.201000	-40.352	-310.83
102.221000	-40.548	-312.79
102.241000	-40.134	-309.69
102.261000	-39.489	-305.34
102.281000	-39.992	-308.17
102.301000	-40.832	-314.95
102.321000	-40.680	-312.92
102.341000	-40.503	-312.29
102.361000	-40.335	-310.26
102.381000	-40.321	-310.62
102.401000	-40.433	-311.31
102.421000	-40.780	-314.13
102.441000	-40.574	-312.95
102.461000	-40.161	-309.44
102.481000	-39.836	-307.57
102.501000	-40.368	-312.18
102.521000	-40.759	-314.84
102.541000	-40.533	-313.16
102.561000	-40.280	-311.20
102.581000	-40.128	-309.43
102.601000	-40.271	-310.92
102.621000	-40.353	-311.18
102.641000	-40.452	-312.11
102.661000	-40.730	-314.47
102.681000	-40.764	-315.00
102.701000	-40.386	-312.22
102.721000	-40.419	-311.98
102.741000	-40.904	-315.93
102.761000	-40.734	-314.68
102.781000	-40.507	-312.93
102.801000	-40.706	-314.60
102.821000	-40.174	-310.19
102.841000	-39.832	-307.25
102.861000	-40.112	-309.68
102.881000	-40.769	-315.37
102.901000	-40.890	-316.34
102.921000	-40.382	-312.16
102.941000	-39.580	-306.12
102.961000	-39.045	-302.86
102.981000	-39.106	-302.98
103.001000	-38.755	-299.60
103.021000	-38.336	-296.51
103.041000	-38.373	-296.89
103.061000	-38.072	-295.00
103.081000	-38.444	-297.68
103.101000	-38.505	-298.32
103.121000	-37.785	-292.45
103.141000	-38.449	-297.89
103.161000	-38.307	-296.65
103.181000	-38.208	-295.49
103.201000	-37.753	-292.38
103.221000	-37.562	-291.50
103.241000	-37.582	-291.52
103.261000	-37.096	-287.37
103.281000	-37.263	-288.40
103.301000	-37.609	-291.05
103.321000	-37.695	-292.43
103.341000	-38.226	-296.64
103.361000	-38.569	-299.04
103.381000	-38.130	-295.87
103.401000	-37.178	-288.34
103.421000	-37.267	-288.82
103.441000	-38.046	-295.13
103.461000	-37.797	-292.97
103.481000	-37.582	-291.52
103.501000	-38.043	-294.67
103.521000	-38.102	-295.82
103.541000	-37.799	-293.08
103.561000	-38.082	-295.01
103.581000	-37.374	-290.16
103.601000	-37.258	-289.13
103.621000	-37.494	-290.82
103.641000	-37.666	-292.02
103.661000	-37.668	-291.94
103.681000	-37.300	-289.35
103.701000	-37.258	-289.09
103.721000	-37.490	-291.53
103.741000	-37.371	-290.57
103.761000	-37.207	-288.74
103.781000	-37.372	-289.73
103.801000	-37.906	-293.79
103.821000	-38.125	-295.88
103.841000	-37.879	-294.04
103.861000	-37.460	-290.81
103.881000	-37.378	-290.01
103.901000	-36.855	-286.12
103.921000	-36.614	-284.18
103.941000	-36.689	-284.67
103.961000	-36.772	-285.35
103.981000	-36.823	-285.52
104.001000	-37.093	-287.85
104.021000	-37.359	-289.97
104.041000	-37.255	-289.47
104.061000	-37.135	-287.96
104.081000	-37.376	-289.94
104.101000	-38.221	-296.41
104.121000	-39.734	-308.09
104.141000	-38.497	-298.70
104.161000	-38.105	-295.50
104.181000	-38.299	-297.24
104.201000	-38.244	-297.39
104.221000	-38.262	-296.66
104.241000	-38.366	-297.56
104.261000	-38.270	-296.62
104.281000	-37.945	-294.16
104.301000	-38.308	-296.32
104.321000	-37.836	-293.37
104.341000	-38.080	-295.60
104.361000	-37.934	-294.07
104.381000	-37.963	-294.49
104.401000	-39.012	-302.76
104.421000	-39.101	-303.71
104.441000	-39.206	-304.51
104.461000	-40.049	-310.78
104.481000	-40.199	-311.83
104.501000	-40.244	-312.76
104.521000	-39.674	-307.78
104.541000	-38.853	-301.72
104.561000	-38.694	-300.40
104.581000	-42.181	-327.11
104.601000	-38.528	-299.66
104.621000	-38.821	-301.70
104.641000	-37.902	-294.64
104.661000	-38.038	-295.95
104.681000	-37.987	-295.00
104.701000	-37.503	-291.52
104.721000	-37.500	-291.29
104.741000	-37.733	-293.99
104.761000	-37.533	-291.42
104.781000	-37.800	-293.64
104.801000	-37.172	-288.33
104.821000	-37.269	-289.63
104.841000	-38.343	-297.72
104.861000	-37.379	-290.34
104.881000	-37.213	-288.80
104.901000	-37.532	-292.18
104.921000	-37.628	-291.93
104.941000	-37.771	-293.67
104.961000	-37.866	-294.55
104.981000	-37.851	-294.06
105.001000	-37.599	-292.00
105.021000	-37.580	-292.58
105.041000	-37.248	-289.35
105.061000	-36.978	-287.27
105.081000	-36.786	-285.77
105.101000	-38.015	-295.41
105.121000	-37.246	-289.58
105.141000	-37.058	-288.00
105.161000	-37.658	-292.86
105.181000	-37.517	-291.83
105.201000	-37.815	-294.15
105.221000	-37.911	-295.12
105.241000	-37.383	-290.17
105.261000	-36.941	-286.94
105.281000	-37.051	-287.65
105.301000	-37.038	-287.69
105.321000	-37.647	-292.47
105.341000	-37.446	-291.08
105.361000	-37.470	-290.93
105.381000	-37.786	-293.45
105.401000	-37.374	-290.17
105.421000	-37.260	-289.12
105.441000	-37.408	-290.35
105.461000	-37.461	-291.05
105.481000	-37.412	-290.81
105.501000	-37.412	-291.06
105.521000	-38.334	-297.41
105.541000	-38.141	-296.04
105.561000	-37.441	-290.67
105.581000	-37.613	-292.06
105.601000	-37.754	-293.61
105.621000	-37.813	-293.60
105.641000	-37.928	-294.60
105.661000	-37.039	-287.38
105.681000	-37.296	-289.97
105.701000	-37.114	-288.22
105.721000	-37.323	-289.71
105.741000	-37.040	-287.34
105.761000	-36.831	-286.84
105.781000	-38.504	-299.25
105.801000	-37.472	-291.85
105.821000	-37.265	-290.54
105.841000	-37.669	-293.94
105.861000	-38.065	-296.00
105.881000	-37.869	-294.92
105.901000	-37.837	-295.28
105.921000	-37.801	-294.97
105.941000	-38.018	-295.81
105.961000	-38.005	-296.06
105.981000	-39.007	-303.93
106.001000	-40.052	-312.88
106.021000	-40.042	-312.00
106.041000	-40.160	-311.10
106.061000	-40.850	-318.32
106.081000	-42.172	-328.47
106.101000	-42.021	-326.22
106.121000	-42.049	-327.23
106.141000	-42.631	-331.89
106.161000	-42.570	-331.23
106.181000	-42.090	-327.08
106.201000	-41.984	-326.19
106.221000	-42.407	-328.73
106.241000	-41.529	-322.84
106.261000	-41.821	-325.00
106.281000	-42.317	-328.64
106.301000	-42.446	-328.79
106.321000	-41.938	-324.61
106.341000	-42.238	-326.78
106.361000	-42.357	-327.69
106.381000	-43.033	-333.65
106.401000	-41.237	-319.97
106.421000	-43.499	-336.99
106.441000	-43.444	-336.27
106.461000	-43.445	-336.32
106.481000	-43.377	-335.91
106.501000	-43.134	-334.25
106.521000	-42.869	-331.44
106.541000	-42.690	-329.61
106.561000	-42.726	-331.07
106.581000	-41.506	-321.90
106.601000	-42.827	-331.89
106.621000	-42.687	-330.62
106.641000	-42.898	-332.78
106.661000	-42.948	-333.58
106.681000	-42.204	-327.35
106.701000	-42.109	-326.62
106.721000	-42.279	-328.13
106.741000	-42.418	-328.91
106.761000	-42.550	-329.54
106.781000	-41.900	-325.41
106.801000	-42.292	-326.97
106.821000	-42.387	-327.13
106.841000	-42.374	-326.78
106.861000	-42.520	-328.12
106.881000	-42.809	-330.97
106.901000	-43.097	-333.83
106.921000	-43.043	-333.42
106.941000	-42.977	-332.90
106.961000	-42.790	-331.57
106.981000	-42.424	-329.05
107.001000	-42.547	-329.73
107.021000	-42.751	-330.99
107.041000	-42.661	-330.38
107.061000	-42.570	-329.77
107.081000	-42.483	-329.17
107.101000	-42.402	-328.56
107.121000	-42.320	-327.96
107.141000	-42.238	-327.36
107.161000	-42.159	-326.88
107.181000	-42.081	-326.43
107.201000	-42.003	-325.98
107.221000	-42.277	-326.86
107.241000	-42.327	-327.29
107.261000	-42.377	-327.73
107.281000	-42.427	-328.16
107.301000	-42.477	-328.60
107.321000	-42.497	-328.81
107.341000	-42.438	-328.43
107.361000	-42.380	-328.06
107.381000	-42.321	-327.69
107.401000	-42.263	-327.31
107.421000	-42.285	-327.62
107.441000	-42.417	-328.86
107.461000	-42.246	-327.63
107.481000	-42.042	-326.13
107.501000	-41.838	-324.63
107.521000	-41.633	-323.13
107.541000	-41.976	-325.61
107.561000	-42.052	-326.11
107.581000	-41.303	-320.59
107.601000	-40.554	-315.07
107.621000	-39.805	-309.55
107.641000	-39.057	-304.03
107.661000	-41.309	-320.09
107.681000	-41.289	-319.94
107.701000	-41.270	-319.79
107.721000	-41.250	-319.64
107.741000	-41.231	-319.48
107.761000	-41.211	-319.33
107.781000	-41.192	-319.18
107.801000	-41.172	-319.03
107.821000	-41.152	-318.87
107.841000	-41.133	-318.72
107.861000	-41.113	-318.57
107.881000	-41.094	-318.42
107.901000	-41.074	-318.26
107.921000	-41.055	-318.11
107.941000	-41.035	-317.96
107.961000	-41.015	-317.81
107.981000	-40.996	-317.66
108.001000	-40.976	-317.50
108.021000	-40.957	-317.35
108.041000	-40.937	-317.20
108.061000	-40.917	-317.05
108.081000	-40.898	-316.89
108.101000	-40.878	-316.74
108.121000	-40.859	-316.59
108.141000	-40.839	-316.44
108.161000	-40.820	-316.28
108.181000	-40.800	-316.13
108.201000	-40.780	-315.98
108.221000	-40.761	-315.83
108.241000	-40.741	-315.67
108.261000	-40.722	-315.52
108.281000	-40.702	-315.37
108.301000	-40.683	-315.22
108.321000	-40.663	-315.07
108.341000	-40.643	-314.91
108.361000	-40.624	-314.76
108.381000	-40.604	-314.61
108.401000	-40.585	-314.46
108.421000	-40.565	-314.30
108.441000	-40.545	-314.15
108.461000	-40.526	-314.00
108.481000	-40.506	-313.85
108.501000	-40.487	-313.69
108.521000	-40.467	-313.54
108.541000	-40.448	-313.39
108.561000	-40.428	-313.24
108.581000	-40.408	-313.08
108.601000	-40.389	-312.93
108.621000	-40.369	-312.78
108.641000	-40.350	-312.63
108.661000	-40.330	-312.48
108.681000	-40.311	-312.32
108.701000	-40.291	-312.17
108.721000	-40.271	-312.02
108.741000	-40.252	-311.87
108.761000	-40.232	-311.71
108.781000	-40.213	-311.56
108.801000	-40.193	-311.41
108.821000	-40.173	-311.26
108.841000	-40.154	-311.10
108.861000	-40.134	-310.95
108.881000	-40.115	-310.80
108.901000	-40.095	-310.65
108.921000	-40.076	-310.50
108.941000	-40.056	-310.34
108.961000	-40.036	-310.19
108.981000	-40.017	-310.04
109.001000	-39.997	-309.89
109.021000	-39.978	-309.73
109.041000	-39.958	-309.58
109.061000	-39.939	-309.43
109.081000	-39.919	-309.28
109.101000	-39.899	-309.12
109.121000	-39.880	-308.97
109.141000	-39.860	-308.82
109.161000	-39.841	-308.67
109.181000	-39.821	-308.51
109.201000	-39.801	-308.36
109.221000	-39.782	-308.21
109.241000	-39.762	-308.06
109.261000	-39.743	-307.91
109.281000	-39.723	-307.75
109.301000	-39.704	-307.60
109.321000	-39.684	-307.45
109.341000	-39.664	-307.30
109.361000	-39.645	-307.14
109.381000	-39.625	-306.99
109.401000	-39.606	-306.84
109.421000	-39.586	-306.69
109.441000	-39.567	-306.53
109.461000	-39.547	-306.38
109.481000	-39.527	-306.23
109.501000	-39.508	-306.08
109.521000	-39.488	-305.92
109.541000	-39.469	-305.77
109.561000	-39.449	-305.62
109.581000	-39.429	-305.47
109.601000	-39.410	-305.32
109.621000	-39.390	-305.16
109.641000	-39.371	-305.01
109.661000	-39.351	-304.86
109.681000	-39.332	-304.71
109.701000	-39.312	-304.55
109.721000	-39.292	-304.40
109.741000	-39.273	-304.25
109.761000	-39.253	-304.10
109.781000	-39.234	-303.94
109.801000	-39.214	-303.79
109.821000	-39.194	-303.64
109.841000	-39.175	-303.49
109.861000	-39.155	-303.33
109.881000	-39.136	-303.18
109.901000	-39.116	-303.03
109.921000	-39.097	-302.88
109.941000	-39.077	-302.73
109.961000	-39.057	-302.57
109.981000	-39.038	-302.42
110.001000	-39.018	-302.27
110.021000	-38.999	-302.12
110.041000	-38.979	-301.96
110.061000	-38.960	-301.81
110.081000	-38.940	-301.66
110.101000	-38.920	-301.51
110.121000	-38.901	-301.35
110.141000	-38.881	-301.20
110.161000	-38.862	-301.05
110.181000	-38.842	-300.90
110.201000	-38.822	-300.75
110.221000	-38.803	-300.59
110.241000	-38.783	-300.44
110.261000	-38.764	-300.29
110.281000	-38.744	-300.14
110.301000	-38.725	-299.98
110.321000	-38.705	-299.83
110.341000	-38.685	-299.68
110.361000	-38.666	-299.53
110.381000	-38.646	-299.37
110.401000	-38.627	-299.22
110.421000	-38.607	-299.07
110.441000	-38.588	-298.92
110.461000	-38.568	-298.76
110.481000	-38.548	-298.61
110.501000	-38.529	-298.46
110.521000	-38.509	-298.31
110.541000	-38.490	-298.16
110.561000	-38.470	-298.00
110.581000	-38.450	-297.85
110.601000	-38.431	-297.70
110.621000	-38.411	-297.55
110.641000	-38.392	-297.39
110.661000	-38.372	-297.24
110.681000	-38.353	-297.09
110.701000	-38.333	-296.94
110.721000	-38.313	-296.78
110.741000	-38.294	-296.63
110.761000	-38.274	-296.48
110.781000	-38.255	-296.33
110.801000	-38.235	-296.17
110.821000	-38.216	-296.02
110.841000	-38.196	-295.87
110.861000	-38.176	-295.72
110.881000	-38.157	-295.57
110.901000	-38.137	-295.41
110.921000	-38.118	-295.26
110.941000	-38.098	-295.11
110.961000	-38.078	-294.96
110.981000	-38.059	-294.80
111.001000	-38.039	-294.65
111.021000	-38.020	-294.50
111.041000	-38.000	-294.35
111.061000	-37.981	-294.19
111.081000	-37.961	-294.04
111.101000	-37.941	-293.89
111.121000	-37.922	-293.74
111.141000	-37.902	-293.58
111.161000	-37.883	-293.43
111.181000	-37.863	-293.28
111.201000	-37.844	-293.13
111.221000	-37.824	-292.98
111.241000	-37.804	-292.82
111.261000	-37.785	-292.67
111.281000	-37.765	-292.52
111.301000	-37.746	-292.37
111.321000	-37.726	-292.21
111.341000	-37.706	-292.06
111.361000	-37.687	-291.91
111.381000	-37.667	-291.76
111.401000	-37.648	-291.60
111.421000	-37.628	-291.45
111.441000	-37.609	-291.30
111.461000	-37.589	-291.15
111.481000	-37.569	-291.00
111.501000	-37.550	-290.84
111.521000	-37.530	-290.69
111.541000	-37.511	-290.54
111.561000	-37.491	-290.39
111.581000	-37.472	-290.23
111.601000	-37.452	-290.08
111.621000	-37.432	-289.93
111.641000	-37.413	-289.78
111.661000	-37.393	-289.62
111.681000	-37.374	-289.47
111.701000	-37.354	-289.32
111.721000	-37.334	-289.17
111.741000	-37.315	-289.01
111.761000	-37.295	-288.86
111.781000	-37.276	-288.71
111.801000	-37.256	-288.56
111.821000	-37.237	-288.41
111.841000	-37.217	-288.25
111.861000	-37.197	-288.10
111.881000	-37.178	-287.95
111.901000	-37.158	-287.80
111.921000	-37.139	-287.64
111.941000	-37.119	-287.49
111.961000	-37.100	-287.34
111.981000	-37.080	-287.19
112.001000	-37.060	-287.03
112.021000	-37.041	-286.88
112.041000	-37.021	-286.73
112.061000	-37.002	-286.58
112.081000	-36.982	-286.42
112.101000	-36.962	-286.27
112.121000	-36.943	-286.12
112.141000	-36.923	-285.97
112.161000	-36.904	-285.82
112.181000	-36.884	-285.66
112.201000	-36.865	-285.51
112.221000	-36.845	-285.36
112.241000	-36.825	-285.21
112.261000	-36.806	-285.05
112.281000	-36.786	-284.90
112.301000	-36.767	-284.75
112.321000	-36.747	-284.60
112.341000	-36.727	-284.44
112.361000	-36.708	-284.29
112.381000	-36.688	-284.14
112.401000	-36.669	-283.99
112.421000	-36.649	-283.83
112.441000	-36.630	-283.68
112.461000	-36.610	-283.53
112.481000	-36.590	-283.38
112.501000	-36.571	-283.23
112.521000	-36.551	-283.07
112.541000	-36.532	-282.92
112.561000	-36.512	-282.77
112.581000	-36.493	-282.62
112.601000	-36.473	-282.46
112.621000	-36.453	-282.31
112.641000	-36.434	-282.16
112.661000	-36.414	-282.01
112.681000	-36.395	-281.85
112.701000	-36.375	-281.70
112.721000	-36.355	-281.55
112.741000	-36.336	-281.40
112.761000	-36.316	-281.25
112.781000	-36.297	-281.09
112.801000	-36.277	-280.94
112.821000	-36.258	-280.79
112.841000	-36.238	-280.64
112.861000	-36.218	-280.48
112.881000	-36.199	-280.33
112.901000	-36.179	-280.18
112.921000	-36.160	-280.03
112.941000	-36.140	-279.87
112.961000	-36.121	-279.72
112.981000	-36.101	-279.57
113.001000	-36.081	-279.42
113.021000	-36.062	-279.26
113.041000	-36.042	-279.11
113.061000	-36.023	-278.96
113.081000	-36.003	-278.81
113.101000	-35.983	-278.66
113.121000	-35.964	-278.50
113.141000	-35.944	-278.35
113.161000	-35.925	-278.20
113.181000	-35.905	-278.05
113.201000	-35.886	-277.89
113.221000	-35.866	-277.74
113.241000	-35.846	-277.59
113.261000	-35.827	-277.44
113.281000	-35.807	-277.28
113.301000	-35.788	-277.13
113.321000	-35.768	-276.98
113.341000	-35.749	-276.83
113.361000	-35.729	-276.67
113.381000	-35.709	-276.52
113.401000	-35.690	-276.37
113.421000	-35.670	-276.22
113.441000	-35.651	-276.07
113.461000	-35.631	-275.91
113.481000	-35.611	-275.76
113.501000	-35.592	-275.61
113.521000	-35.572	-275.46
113.541000	-35.553	-275.30
113.561000	-35.533	-275.15
113.581000	-35.514	-275.00
113.601000	-35.614	-275.75
113.621000	-35.837	-277.37
113.641000	-36.034	-279.17
113.661000	-36.424	-282.07
113.681000	-36.765	-284.72
113.701000	-36.669	-283.20
113.721000	-36.662	-283.77
113.741000	-36.734	-284.61
113.761000	-37.118	-287.65
113.781000	-36.887	-284.98
113.801000	-36.983	-286.47
113.821000	-37.046	-286.76
113.841000	-36.770	-285.18
113.861000	-36.600	-283.19
113.881000	-36.121	-279.67
113.901000	-36.599	-283.56
113.921000	-36.883	-285.60
113.941000	-37.022	-286.75
113.961000	-37.201	-288.13
113.981000	-37.048	-287.08
114.001000	-37.192	-287.70
114.021000	-36.942	-285.99
114.041000	-37.141	-287.21
114.061000	-36.780	-284.59
114.081000	-36.932	-285.55
114.101000	-37.025	-286.41
114.121000	-37.066	-286.32
114.141000	-36.581	-283.10
114.161000	-36.801	-284.63
114.181000	-36.908	-285.16
114.201000	-36.659	-283.58
114.221000	-36.798	-284.60
114.241000	-36.721	-284.44
114.261000	-36.921	-285.41
114.281000	-36.943	-285.86
114.301000	-37.461	-290.21
114.321000	-37.583	-290.54
114.341000	-37.295	-289.11
114.361000	-37.696	-292.09
114.381000	-37.351	-289.76
114.401000	-37.439	-289.95
114.421000	-37.593	-291.13
114.441000	-37.369	-289.40
114.461000	-37.291	-288.99
114.481000	-37.432	-289.66
114.501000	-37.374	-289.00
114.521000	-37.088	-286.84
114.541000	-37.054	-286.17
114.561000	-36.516	-282.83
114.581000	-36.772	-284.66
114.601000	-37.008	-286.80
114.621000	-36.668	-283.31
114.641000	-37.056	-286.31
114.661000	-36.513	-282.52
114.681000	-36.112	-279.71
114.701000	-36.074	-279.42
114.721000	-36.810	-284.47
114.741000	-36.164	-279.82
114.761000	-36.084	-279.15
114.781000	-35.946	-277.78
114.801000	-36.074	-279.00
114.821000	-36.125	-278.23
114.841000	-36.125	-278.96
114.861000	-36.283	-279.06
114.881000	-36.400	-280.80
114.901000	-36.468	-280.69
114.921000	-36.496	-280.84
114.941000	-36.584	-282.45
114.961000	-36.407	-280.34
114.981000	-36.678	-282.76
115.001000	-36.519	-280.66
115.021000	-35.901	-277.97
115.041000	-37.268	-287.40
115.061000	-36.018	-279.16
115.081000	-36.452	-281.77
115.101000	-36.364	-281.36
115.121000	-36.273	-280.31
115.141000	-35.734	-274.90
115.161000	-35.936	-277.59
115.181000	-35.371	-272.58
115.201000	-36.247	-279.92
115.221000	-36.044	-279.02
115.241000	-36.415	-281.42
115.261000	-36.467	-281.42
115.281000	-36.420	-281.64
115.301000	-36.063	-278.46
115.321000	-36.410	-281.72
115.341000	-36.067	-279.29
115.361000	-36.334	-279.75
115.381000	-36.722	-284.38
115.401000	-35.977	-277.71
115.421000	-36.396	-281.29
115.441000	-35.838	-276.44
115.461000	-36.111	-278.77
115.481000	-35.749	-276.26
115.501000	-36.123	-278.87
115.521000	-35.645	-275.19
115.541000	-36.049	-278.66
115.561000	-35.790	-276.52
115.581000	-36.025	-278.52
115.601000	-36.174	-279.72
115.621000	-35.109	-270.54
115.641000	-36.251	-279.12
115.661000	-35.456	-273.40
115.681000	-36.107	-278.51
115.701000	-35.902	-277.00
115.721000	-35.386	-273.25
115.741000	-35.668	-275.08
115.761000	-36.581	-282.17
115.781000	-35.691	-275.59
115.801000	-36.162	-279.06
115.821000	-34.782	-268.58
115.841000	-35.249	-272.22
115.861000	-35.578	-275.10
115.881000	-35.097	-270.41
115.901000	-35.050	-271.30
115.921000	-34.068	-263.44
115.941000	-34.474	-266.00
115.961000	-34.481	-266.05
115.981000	-34.641	-267.53
116.001000	-34.627	-267.58
116.021000	-34.669	-267.86
116.041000	-34.109	-263.42
116.061000	-34.584	-267.08
116.081000	-33.936	-262.20
116.101000	-34.575	-267.33
116.121000	-34.713	-267.95
116.141000	-33.985	-262.67
116.161000	-33.978	-263.18
116.181000	-34.040	-263.45
116.201000	-34.047	-263.50
116.221000	-34.010	-264.13
116.241000	-34.405	-266.03
116.261000	-33.925	-262.29
116.281000	-34.498	-266.49
116.301000	-34.298	-264.45
116.321000	-34.335	-264.72
116.341000	-34.144	-262.87
116.361000	-34.395	-264.89
116.381000	-33.680	-260.54
116.401000	-34.433	-265.59
116.421000	-34.495	-266.32
116.441000	-34.127	-263.66
116.461000	-34.044	-263.50
116.481000	-34.044	-262.73
116.501000	-34.055	-262.56
116.521000	-34.106	-263.05
116.541000	-34.111	-262.89
116.561000	-34.136	-263.47
116.581000	-34.271	-263.99
116.601000	-33.980	-261.95
116.621000	-33.914	-261.93
116.641000	-34.465	-267.12
116.661000	-34.800	-269.03
116.681000	-34.367	-265.08
116.701000	-34.324	-264.63
116.721000	-34.305	-264.16
116.741000	-33.680	-258.60
116.761000	-33.917	-260.17
116.781000	-33.684	-259.47
116.801000	-33.908	-261.59
116.821000	-35.553	-274.71
116.841000	-34.708	-267.91
116.861000	-34.143	-263.88
116.881000	-33.792	-260.87
116.901000	-34.340	-264.95
116.921000	-34.435	-265.83
116.941000	-34.678	-268.37
116.961000	-33.545	-258.15
116.981000	-33.983	-262.05
117.001000	-34.062	-262.89
117.021000	-34.190	-263.73
117.041000	-34.246	-264.80
117.061000	-33.628	-260.46
117.081000	-34.165	-264.09
117.101000	-34.289	-264.58
117.121000	-34.382	-264.52
117.141000	-34.335	-263.89
117.161000	-34.127	-262.36
117.181000	-34.250	-263.43
117.201000	-33.935	-259.86
117.221000	-34.300	-263.78
117.241000	-34.168	-261.97
117.261000	-34.500	-265.77
117.281000	-34.916	-270.32
117.301000	-33.746	-260.79
117.321000	-34.230	-264.32
117.341000	-34.635	-267.55
117.361000	-34.908	-269.21
117.381000	-33.796	-260.04
117.401000	-34.722	-267.34
117.421000	-34.248	-263.07
117.441000	-33.143	-254.80
117.461000	-34.552	-264.91
117.481000	-33.207	-255.60
117.501000	-34.286	-263.14
117.521000	-33.864	-259.86
117.541000	-33.738	-259.14
117.561000	-33.646	-259.07
117.581000	-34.001	-262.05
117.601000	-33.321	-255.58
117.621000	-33.212	-256.05
117.641000	-33.240	-255.31
117.661000	-34.272	-264.27
117.681000	-33.793	-260.69
117.701000	-33.641	-259.24
117.721000	-33.786	-260.08
117.741000	-33.097	-255.17
117.761000	-34.828	-267.73
117.781000	-34.107	-261.86
117.801000	-33.943	-261.29
117.821000	-33.285	-256.13
117.841000	-33.664	-259.49
117.861000	-33.461	-257.08
117.881000	-32.947	-253.88
117.901000	-33.546	-258.66
117.921000	-32.957	-253.48
117.941000	-32.991	-253.33
117.961000	-33.471	-257.09
117.981000	-33.618	-259.38
118.001000	-34.044	-261.70
118.021000	-32.876	-254.10
118.041000	-33.057	-254.28
118.061000	-32.708	-251.26
118.081000	-33.175	-254.68
118.101000	-32.610	-250.72
118.121000	-33.584	-258.16
118.141000	-33.284	-255.97
118.161000	-32.952	-254.51
118.181000	-33.126	-255.37
118.201000	-33.819	-260.89
118.221000	-33.484	-257.71
118.241000	-32.814	-252.34
118.261000	-32.973	-253.64
118.281000	-32.969	-253.94
118.301000	-33.392	-257.44
118.321000	-32.214	-247.80
118.341000	-32.369	-249.63
118.361000	-33.274	-256.60
118.381000	-33.202	-255.84
118.401000	-32.181	-248.05
118.421000	-32.098	-247.54
118.441000	-32.468	-249.70
118.461000	-32.115	-247.19
118.481000	-32.655	-252.04
118.501000	-32.706	-251.70
118.521000	-32.318	-248.59
118.541000	-31.773	-244.82
118.561000	-31.932	-246.06
118.581000	-32.670	-251.43
118.601000	-33.194	-255.86
118.621000	-33.149	-255.13
118.641000	-32.927	-253.67
118.661000	-32.925	-253.63
118.681000	-32.428	-249.71
118.701000	-32.838	-253.08
118.721000	-32.571	-250.79
118.741000	-32.029	-246.62
118.761000	-32.595	-250.74
118.781000	-33.024	-254.69
118.801000	-32.388	-250.41
118.821000	-31.964	-246.00
118.841000	-32.511	-250.78
118.861000	-31.992	-246.77
118.881000	-32.152	-248.47
118.901000	-32.498	-250.77
118.921000	-32.550	-250.95
118.941000	-32.079	-247.84
118.961000	-32.624	-251.96
118.981000	-32.868	-254.00
119.001000	-32.273	-249.95
119.021000	-32.052	-247.64
119.041000	-32.761	-253.32
119.061000	-32.893	-253.50
119.081000	-31.977	-246.41
119.101000	-31.788	-244.49
119.121000	-32.306	-248.57
119.141000	-31.778	-244.72
119.161000	-32.325	-249.69
119.181000	-31.944	-246.04
119.201000	-32.771	-253.13
119.221000	-31.584	-242.66
119.241000	-31.806	-244.96
119.261000	-32.040	-246.94
119.281000	-31.395	-242.72
119.301000	-31.333	-241.56
119.321000	-31.599	-243.30
119.341000	-31.738	-245.15
119.361000	-31.807	-245.83
119.381000	-31.758	-244.72
119.401000	-31.915	-247.23
119.421000	-31.434	-243.66
119.441000	-31.607	-244.08
119.461000	-31.250	-241.66
119.481000	-31.233	-241.46
119.501000	-31.963	-247.22
119.521000	-31.352	-242.83
119.541000	-31.415	-242.91
119.561000	-31.272	-242.58
119.581000	-31.467	-243.05
119.601000	-31.917	-246.78
119.621000	-30.741	-237.08
119.641000	-30.640	-236.38
119.661000	-31.040	-240.28
119.681000	-31.198	-240.83
119.701000	-31.485	-243.23
119.721000	-31.813	-245.56
119.741000	-31.893	-245.71
